driver_id,constructor_id,race_id,race_name,season,qual_position,qual_time,sect1,sect2,sect3,speed1,speed2,speedfl
leclerc,ferrari,17,Qatar Grand Prix,2023,5.0,0 days 00:01:24.424000,0 days 00:00:31.187000,0 days 00:00:28.515000,0 days 00:00:24.722000,244.0,289.0,285.0
piastri,mclaren,17,Qatar Grand Prix,2023,6.0,0 days 00:01:24.540000,0 days 00:00:31.266000,0 days 00:00:28.508000,0 days 00:00:24.766000,245.0,289.0,283.0
gasly,alpine,17,Qatar Grand Prix,2023,7.0,0 days 00:01:24.553000,0 days 00:00:31.241000,0 days 00:00:28.470000,0 days 00:00:24.842000,245.0,286.0,283.0
ocon,alpine,17,Qatar Grand Prix,2023,8.0,0 days 00:01:24.763000,0 days 00:00:31.437000,0 days 00:00:28.638000,0 days 00:00:24.688000,240.0,285.0,282.0
bottas,alfa,17,Qatar Grand Prix,2023,9.0,0 days 00:01:25.058000,0 days 00:00:31.433000,0 days 00:00:28.605000,0 days 00:00:25.020000,242.0,285.0,281.0
norris,mclaren,17,Qatar Grand Prix,2023,10.0,,0 days 00:00:31.317000,0 days 00:00:28.553000,0 days 00:00:24.815000,245.0,289.0,283.0
tsunoda,alphatauri,17,Qatar Grand Prix,2023,11.0,0 days 00:01:25.301000,0 days 00:00:31.587000,0 days 00:00:28.905000,0 days 00:00:24.809000,240.0,286.0,281.0
sainz,ferrari,17,Qatar Grand Prix,2023,12.0,0 days 00:01:25.328000,0 days 00:00:31.476000,0 days 00:00:28.828000,0 days 00:00:25.024000,246.0,289.0,283.0
perez,red_bull,17,Qatar Grand Prix,2023,13.0,0 days 00:01:25.462000,0 days 00:00:31.448000,0 days 00:00:29.144000,0 days 00:00:24.870000,246.0,288.0,285.0
albon,williams,17,Qatar Grand Prix,2023,14.0,0 days 00:01:25.707000,0 days 00:00:31.595000,0 days 00:00:29.075000,0 days 00:00:25.037000,240.0,288.0,283.0
hulkenberg,haas,17,Qatar Grand Prix,2023,15.0,0 days 00:01:25.783000,0 days 00:00:31.872000,0 days 00:00:28.959000,0 days 00:00:24.952000,242.0,286.0,283.0
sargeant,williams,17,Qatar Grand Prix,2023,16.0,0 days 00:01:26.210000,0 days 00:00:31.931000,0 days 00:00:29.098000,0 days 00:00:25.181000,236.0,288.0,283.0
stroll,aston_martin,17,Qatar Grand Prix,2023,17.0,0 days 00:01:26.345000,0 days 00:00:31.543000,0 days 00:00:29.526000,0 days 00:00:25.276000,240.0,288.0,278.0
kevin_magnussen,haas,17,Qatar Grand Prix,2023,19.0,0 days 00:01:27.046000,0 days 00:00:32.216000,0 days 00:00:29.278000,0 days 00:00:25.552000,240.0,289.0,282.0
zhou,alfa,17,Qatar Grand Prix,2023,20.0,0 days 00:01:27.432000,0 days 00:00:32.601000,0 days 00:00:29.335000,0 days 00:00:25.496000,238.0,286.0,280.0
leclerc,ferrari,18,United States Grand Prix,2023,1.0,0 days 00:01:34.723000,0 days 00:00:25.338000,0 days 00:00:38.153000,0 days 00:00:31.232000,236.0,192.0,210.0
norris,mclaren,18,United States Grand Prix,2023,2.0,0 days 00:01:34.853000,0 days 00:00:25.485000,0 days 00:00:38.111000,0 days 00:00:31.257000,232.0,192.0,207.0
hamilton,mercedes,18,United States Grand Prix,2023,3.0,0 days 00:01:34.862000,0 days 00:00:25.429000,0 days 00:00:38.164000,0 days 00:00:31.269000,236.0,189.0,209.0
sainz,ferrari,18,United States Grand Prix,2023,4.0,0 days 00:01:34.945000,0 days 00:00:25.470000,0 days 00:00:38.178000,0 days 00:00:31.297000,238.0,190.0,211.0
russell,mercedes,18,United States Grand Prix,2023,5.0,0 days 00:01:35.079000,0 days 00:00:25.638000,0 days 00:00:38.128000,0 days 00:00:31.313000,230.0,191.0,209.0
max_verstappen,red_bull,18,United States Grand Prix,2023,6.0,0 days 00:01:35.081000,0 days 00:00:25.458000,0 days 00:00:38.296000,0 days 00:00:31.254000,234.0,185.0,209.0
gasly,alpine,18,United States Grand Prix,2023,7.0,0 days 00:01:35.089000,0 days 00:00:25.374000,0 days 00:00:38.288000,0 days 00:00:31.427000,227.0,191.0,208.0
ocon,alpine,18,United States Grand Prix,2023,8.0,0 days 00:01:35.154000,0 days 00:00:25.402000,0 days 00:00:38.365000,0 days 00:00:31.387000,239.0,190.0,209.0
perez,red_bull,18,United States Grand Prix,2023,9.0,0 days 00:01:35.173000,0 days 00:00:25.515000,0 days 00:00:38.354000,0 days 00:00:31.304000,232.0,188.0,207.0
piastri,mclaren,18,United States Grand Prix,2023,10.0,0 days 00:01:35.467000,0 days 00:00:25.564000,0 days 00:00:38.481000,0 days 00:00:31.422000,233.0,192.0,209.0
tsunoda,alphatauri,18,United States Grand Prix,2023,11.0,0 days 00:01:35.697000,0 days 00:00:25.674000,0 days 00:00:38.554000,0 days 00:00:31.469000,236.0,184.0,206.0
zhou,alfa,18,United States Grand Prix,2023,12.0,0 days 00:01:35.698000,0 days 00:00:25.617000,0 days 00:00:38.596000,0 days 00:00:31.485000,228.0,191.0,207.0
bottas,alfa,18,United States Grand Prix,2023,13.0,0 days 00:01:35.858000,0 days 00:00:25.676000,0 days 00:00:38.434000,0 days 00:00:31.748000,234.0,191.0,208.0
kevin_magnussen,haas,18,United States Grand Prix,2023,14.0,0 days 00:01:35.880000,0 days 00:00:25.759000,0 days 00:00:38.550000,0 days 00:00:31.571000,237.0,188.0,205.0
ricciardo,alphatauri,18,United States Grand Prix,2023,15.0,0 days 00:01:35.974000,0 days 00:00:25.817000,0 days 00:00:38.686000,0 days 00:00:31.471000,229.0,186.0,207.0
hulkenberg,haas,18,United States Grand Prix,2023,16.0,0 days 00:01:36.235000,0 days 00:00:25.901000,0 days 00:00:38.491000,0 days 00:00:31.843000,234.0,190.0,207.0
alonso,aston_martin,18,United States Grand Prix,2023,17.0,0 days 00:01:36.268000,0 days 00:00:25.814000,0 days 00:00:38.631000,0 days 00:00:31.823000,230.0,191.0,210.0
albon,williams,18,United States Grand Prix,2023,18.0,0 days 00:01:36.315000,0 days 00:00:25.671000,0 days 00:00:38.765000,0 days 00:00:31.879000,226.0,189.0,207.0
stroll,aston_martin,18,United States Grand Prix,2023,19.0,0 days 00:01:36.589000,0 days 00:00:26.048000,0 days 00:00:38.711000,0 days 00:00:31.830000,213.0,189.0,209.0
sargeant,williams,18,United States Grand Prix,2023,20.0,0 days 00:01:36.827000,0 days 00:00:26,0 days 00:00:38.755000,0 days 00:00:32.072000,223.0,187.0,208.0
leclerc,ferrari,19,Mexico City Grand Prix,2023,1.0,0 days 00:01:17.166000,0 days 00:00:27.291000,0 days 00:00:29.853000,0 days 00:00:20.022000,317.0,297.0,254.0
sainz,ferrari,19,Mexico City Grand Prix,2023,2.0,0 days 00:01:17.233000,0 days 00:00:27.344000,0 days 00:00:29.900000,0 days 00:00:19.989000,316.0,297.0,254.0
max_verstappen,red_bull,19,Mexico City Grand Prix,2023,3.0,0 days 00:01:17.263000,0 days 00:00:27.369000,0 days 00:00:29.818000,0 days 00:00:20.076000,314.0,295.0,252.0
ricciardo,alphatauri,19,Mexico City Grand Prix,2023,4.0,0 days 00:01:17.382000,0 days 00:00:27.599000,0 days 00:00:29.846000,0 days 00:00:19.937000,311.0,294.0,251.0
perez,red_bull,19,Mexico City Grand Prix,2023,5.0,0 days 00:01:17.423000,0 days 00:00:27.460000,0 days 00:00:29.884000,0 days 00:00:20.079000,316.0,295.0,253.0
hamilton,mercedes,19,Mexico City Grand Prix,2023,6.0,0 days 00:01:17.454000,0 days 00:00:27.460000,0 days 00:00:29.881000,0 days 00:00:20.113000,312.0,293.0,251.0
piastri,mclaren,19,Mexico City Grand Prix,2023,7.0,0 days 00:01:17.623000,0 days 00:00:27.518000,0 days 00:00:29.979000,0 days 00:00:20.126000,312.0,293.0,251.0
russell,mercedes,19,Mexico City Grand Prix,2023,8.0,0 days 00:01:17.674000,0 days 00:00:27.631000,0 days 00:00:29.920000,0 days 00:00:20.122000,312.0,294.0,251.0
bottas,alfa,19,Mexico City Grand Prix,2023,9.0,0 days 00:01:18.032000,0 days 00:00:27.577000,0 days 00:00:30.232000,0 days 00:00:20.207000,316.0,296.0,253.0
zhou,alfa,19,Mexico City Grand Prix,2023,10.0,0 days 00:01:18.050000,0 days 00:00:27.670000,0 days 00:00:30.115000,0 days 00:00:20.265000,313.0,291.0,253.0
gasly,alpine,19,Mexico City Grand Prix,2023,11.0,0 days 00:01:18.521000,0 days 00:00:27.774000,0 days 00:00:30.390000,0 days 00:00:20.357000,311.0,291.0,248.0
hulkenberg,haas,19,Mexico City Grand Prix,2023,12.0,0 days 00:01:18.524000,0 days 00:00:27.683000,0 days 00:00:30.563000,0 days 00:00:20.278000,317.0,296.0,253.0
alonso,aston_martin,19,Mexico City Grand Prix,2023,13.0,0 days 00:01:18.738000,0 days 00:00:27.991000,0 days 00:00:30.423000,0 days 00:00:20.324000,311.0,292.0,249.0
albon,williams,19,Mexico City Grand Prix,2023,14.0,0 days 00:01:19.147000,0 days 00:00:27.757000,0 days 00:00:30.318000,0 days 00:00:20.753000,313.0,295.0,251.0
tsunoda,alphatauri,19,Mexico City Grand Prix,2023,15.0,,0 days 00:00:27.839000,0 days 00:00:30.616000,0 days 00:00:20.435000,309.0,292.0,252.0
ocon,alpine,19,Mexico City Grand Prix,2023,16.0,0 days 00:01:19.080000,0 days 00:00:28.039000,0 days 00:00:30.517000,0 days 00:00:20.524000,311.0,292.0,251.0
kevin_magnussen,haas,19,Mexico City Grand Prix,2023,17.0,0 days 00:01:19.163000,0 days 00:00:27.680000,0 days 00:00:30.898000,0 days 00:00:20.585000,316.0,294.0,252.0
stroll,aston_martin,19,Mexico City Grand Prix,2023,18.0,0 days 00:01:19.227000,0 days 00:00:27.746000,0 days 00:00:30.622000,0 days 00:00:20.859000,313.0,292.0,250.0
norris,mclaren,19,Mexico City Grand Prix,2023,19.0,0 days 00:01:21.554000,0 days 00:00:27.653000,0 days 00:00:30.444000,0 days 00:00:23.457000,311.0,294.0,186.0
sargeant,williams,19,Mexico City Grand Prix,2023,20.0,,,,,,,
max_verstappen,red_bull,20,São Paulo Grand Prix,2023,1.0,0 days 00:01:10.727000,0 days 00:00:18.496000,0 days 00:00:35.296000,0 days 00:00:16.370000,318.0,263.0,326.0
leclerc,ferrari,20,São Paulo Grand Prix,2023,2.0,0 days 00:01:11.021000,0 days 00:00:18.369000,0 days 00:00:35.519000,0 days 00:00:16.415000,321.0,264.0,324.0
stroll,aston_martin,20,São Paulo Grand Prix,2023,3.0,0 days 00:01:11.344000,0 days 00:00:18.459000,0 days 00:00:35.488000,0 days 00:00:16.428000,321.0,263.0,326.0
alonso,aston_martin,20,São Paulo Grand Prix,2023,4.0,0 days 00:01:11.387000,0 days 00:00:18.427000,0 days 00:00:35.426000,0 days 00:00:16.384000,319.0,261.0,319.0
hamilton,mercedes,20,São Paulo Grand Prix,2023,5.0,0 days 00:01:11.469000,0 days 00:00:18.386000,0 days 00:00:35.397000,0 days 00:00:16.483000,316.0,260.0,322.0
russell,mercedes,20,São Paulo Grand Prix,2023,6.0,0 days 00:01:11.590000,0 days 00:00:18.429000,0 days 00:00:35.376000,0 days 00:00:16.511000,314.0,260.0,320.0
norris,mclaren,20,São Paulo Grand Prix,2023,7.0,0 days 00:01:11.987000,0 days 00:00:18.310000,0 days 00:00:35.361000,0 days 00:00:16.350000,322.0,263.0,326.0
sainz,ferrari,20,São Paulo Grand Prix,2023,8.0,0 days 00:01:11.989000,0 days 00:00:18.337000,0 days 00:00:35.517000,0 days 00:00:16.400000,319.0,265.0,325.0
perez,red_bull,20,São Paulo Grand Prix,2023,9.0,0 days 00:01:12.321000,0 days 00:00:18.272000,0 days 00:00:35.423000,0 days 00:00:16.524000,320.0,264.0,325.0
piastri,mclaren,20,São Paulo Grand Prix,2023,10.0,,0 days 00:00:18.268000,0 days 00:00:35.714000,0 days 00:00:16.348000,318.0,263.0,325.0
hulkenberg,haas,20,São Paulo Grand Prix,2023,11.0,0 days 00:01:10.547000,0 days 00:00:18.364000,0 days 00:00:35.798000,0 days 00:00:16.313000,319.0,263.0,330.0
ocon,alpine,20,São Paulo Grand Prix,2023,12.0,0 days 00:01:10.562000,0 days 00:00:18.425000,0 days 00:00:35.780000,0 days 00:00:16.357000,322.0,266.0,327.0
gasly,alpine,20,São Paulo Grand Prix,2023,13.0,0 days 00:01:10.567000,0 days 00:00:18.348000,0 days 00:00:35.736000,0 days 00:00:16.483000,323.0,266.0,329.0
kevin_magnussen,haas,20,São Paulo Grand Prix,2023,14.0,0 days 00:01:10.723000,0 days 00:00:18.500000,0 days 00:00:35.787000,0 days 00:00:16.315000,318.0,261.0,325.0
albon,williams,20,São Paulo Grand Prix,2023,15.0,0 days 00:01:10.840000,0 days 00:00:18.500000,0 days 00:00:35.729000,0 days 00:00:16.392000,317.0,261.0,324.0
tsunoda,alphatauri,20,São Paulo Grand Prix,2023,16.0,0 days 00:01:10.837000,0 days 00:00:18.573000,0 days 00:00:35.849000,0 days 00:00:16.415000,317.0,262.0,327.0
ricciardo,alphatauri,20,São Paulo Grand Prix,2023,17.0,0 days 00:01:10.843000,0 days 00:00:18.537000,0 days 00:00:35.892000,0 days 00:00:16.414000,317.0,262.0,327.0
bottas,alfa,20,São Paulo Grand Prix,2023,18.0,0 days 00:01:10.955000,0 days 00:00:18.573000,0 days 00:00:35.938000,0 days 00:00:16.444000,315.0,261.0,323.0
sargeant,williams,20,São Paulo Grand Prix,2023,19.0,0 days 00:01:11.035000,0 days 00:00:18.465000,0 days 00:00:36.126000,0 days 00:00:16.444000,318.0,261.0,327.0
zhou,alfa,20,São Paulo Grand Prix,2023,20.0,0 days 00:01:11.275000,0 days 00:00:18.719000,0 days 00:00:36.011000,0 days 00:00:16.545000,314.0,261.0,318.0
leclerc,ferrari,21,Las Vegas Grand Prix,2023,1.0,0 days 00:01:32.726000,0 days 00:00:26.224000,0 days 00:00:30.652000,0 days 00:00:35.850000,189.0,217.0,318.0
sainz,ferrari,21,Las Vegas Grand Prix,2023,2.0,0 days 00:01:32.770000,0 days 00:00:26.157000,0 days 00:00:30.772000,0 days 00:00:35.841000,187.0,216.0,316.0
max_verstappen,red_bull,21,Las Vegas Grand Prix,2023,3.0,0 days 00:01:33.104000,0 days 00:00:26.289000,0 days 00:00:30.828000,0 days 00:00:35.987000,188.0,215.0,317.0
russell,mercedes,21,Las Vegas Grand Prix,2023,4.0,0 days 00:01:33.112000,0 days 00:00:26.364000,0 days 00:00:30.990000,0 days 00:00:35.758000,188.0,217.0,321.0
gasly,alpine,21,Las Vegas Grand Prix,2023,5.0,0 days 00:01:33.239000,0 days 00:00:26.415000,0 days 00:00:31.019000,0 days 00:00:35.805000,189.0,215.0,320.0
albon,williams,21,Las Vegas Grand Prix,2023,6.0,0 days 00:01:33.323000,0 days 00:00:26.576000,0 days 00:00:31.008000,0 days 00:00:35.739000,187.0,217.0,320.0
sargeant,williams,21,Las Vegas Grand Prix,2023,7.0,0 days 00:01:33.513000,0 days 00:00:26.605000,0 days 00:00:31.106000,0 days 00:00:35.802000,188.0,216.0,318.0
bottas,alfa,21,Las Vegas Grand Prix,2023,8.0,0 days 00:01:33.525000,0 days 00:00:26.393000,0 days 00:00:31.214000,0 days 00:00:35.918000,188.0,216.0,319.0
kevin_magnussen,haas,21,Las Vegas Grand Prix,2023,9.0,0 days 00:01:33.537000,0 days 00:00:26.335000,0 days 00:00:30.966000,0 days 00:00:36.236000,187.0,215.0,318.0
alonso,aston_martin,21,Las Vegas Grand Prix,2023,10.0,0 days 00:01:33.555000,0 days 00:00:26.490000,0 days 00:00:31.113000,0 days 00:00:35.952000,189.0,216.0,313.0
hamilton,mercedes,21,Las Vegas Grand Prix,2023,11.0,0 days 00:01:33.837000,0 days 00:00:26.833000,0 days 00:00:31.187000,0 days 00:00:35.817000,188.0,216.0,321.0
perez,red_bull,21,Las Vegas Grand Prix,2023,12.0,0 days 00:01:33.855000,0 days 00:00:26.627000,0 days 00:00:31.043000,0 days 00:00:36.185000,186.0,216.0,314.0
hulkenberg,haas,21,Las Vegas Grand Prix,2023,13.0,0 days 00:01:33.979000,0 days 00:00:26.646000,0 days 00:00:31.199000,0 days 00:00:36.134000,187.0,216.0,311.0
stroll,aston_martin,21,Las Vegas Grand Prix,2023,14.0,0 days 00:01:34.199000,0 days 00:00:26.722000,0 days 00:00:31.265000,0 days 00:00:36.212000,189.0,214.0,312.0
ricciardo,alphatauri,21,Las Vegas Grand Prix,2023,15.0,0 days 00:01:34.308000,0 days 00:00:27.149000,0 days 00:00:31.202000,0 days 00:00:35.957000,186.0,215.0,315.0
norris,mclaren,21,Las Vegas Grand Prix,2023,16.0,0 days 00:01:34.703000,0 days 00:00:26.854000,0 days 00:00:31.483000,0 days 00:00:36.366000,183.0,214.0,317.0
ocon,alpine,21,Las Vegas Grand Prix,2023,17.0,0 days 00:01:34.834000,0 days 00:00:27.098000,0 days 00:00:31.582000,0 days 00:00:36.154000,186.0,213.0,321.0
zhou,alfa,21,Las Vegas Grand Prix,2023,18.0,0 days 00:01:34.849000,0 days 00:00:27.161000,0 days 00:00:31.568000,0 days 00:00:36.120000,185.0,217.0,313.0
piastri,mclaren,21,Las Vegas Grand Prix,2023,19.0,0 days 00:01:34.850000,0 days 00:00:26.884000,0 days 00:00:31.669000,0 days 00:00:36.297000,182.0,211.0,322.0
tsunoda,alphatauri,21,Las Vegas Grand Prix,2023,20.0,0 days 00:01:36.447000,0 days 00:00:27.796000,0 days 00:00:32.222000,0 days 00:00:36.429000,184.0,213.0,319.0
max_verstappen,red_bull,22,Abu Dhabi Grand Prix,2023,1.0,0 days 00:01:23.445000,0 days 00:00:17.151000,0 days 00:00:35.894000,0 days 00:00:30.400000,291.0,324.0,222.0
leclerc,ferrari,22,Abu Dhabi Grand Prix,2023,2.0,0 days 00:01:23.584000,0 days 00:00:17.213000,0 days 00:00:35.986000,0 days 00:00:30.385000,290.0,322.0,220.0
piastri,mclaren,22,Abu Dhabi Grand Prix,2023,3.0,0 days 00:01:23.782000,0 days 00:00:17.101000,0 days 00:00:36.093000,0 days 00:00:30.588000,292.0,321.0,217.0
russell,mercedes,22,Abu Dhabi Grand Prix,2023,4.0,0 days 00:01:23.788000,0 days 00:00:17.097000,0 days 00:00:36.326000,0 days 00:00:30.365000,291.0,319.0,222.0
norris,mclaren,22,Abu Dhabi Grand Prix,2023,5.0,0 days 00:01:23.816000,0 days 00:00:17.148000,0 days 00:00:36.256000,0 days 00:00:30.412000,292.0,318.0,218.0
tsunoda,alphatauri,22,Abu Dhabi Grand Prix,2023,6.0,0 days 00:01:23.968000,0 days 00:00:17.268000,0 days 00:00:36.131000,0 days 00:00:30.569000,289.0,318.0,222.0
alonso,aston_martin,22,Abu Dhabi Grand Prix,2023,7.0,0 days 00:01:24.084000,0 days 00:00:17.157000,0 days 00:00:36.381000,0 days 00:00:30.546000,291.0,319.0,220.0
hulkenberg,haas,22,Abu Dhabi Grand Prix,2023,8.0,0 days 00:01:24.108000,0 days 00:00:17.243000,0 days 00:00:36.351000,0 days 00:00:30.514000,287.0,320.0,219.0
perez,red_bull,22,Abu Dhabi Grand Prix,2023,9.0,0 days 00:01:24.171000,0 days 00:00:17.258000,0 days 00:00:36.210000,0 days 00:00:30.648000,289.0,324.0,220.0
gasly,alpine,22,Abu Dhabi Grand Prix,2023,10.0,0 days 00:01:24.548000,0 days 00:00:17.202000,0 days 00:00:36.091000,0 days 00:00:30.785000,291.0,322.0,216.0
hamilton,mercedes,22,Abu Dhabi Grand Prix,2023,11.0,0 days 00:01:24.359000,0 days 00:00:17.278000,0 days 00:00:36.258000,0 days 00:00:30.823000,290.0,320.0,220.0
ocon,alpine,22,Abu Dhabi Grand Prix,2023,12.0,0 days 00:01:24.391000,0 days 00:00:17.197000,0 days 00:00:36.271000,0 days 00:00:30.923000,292.0,322.0,216.0
stroll,aston_martin,22,Abu Dhabi Grand Prix,2023,13.0,0 days 00:01:24.422000,0 days 00:00:17.182000,0 days 00:00:36.277000,0 days 00:00:30.946000,288.0,320.0,219.0
albon,williams,22,Abu Dhabi Grand Prix,2023,14.0,0 days 00:01:24.439000,0 days 00:00:17.225000,0 days 00:00:36.239000,0 days 00:00:30.834000,293.0,323.0,220.0
ricciardo,alphatauri,22,Abu Dhabi Grand Prix,2023,15.0,0 days 00:01:24.442000,0 days 00:00:17.305000,0 days 00:00:36.399000,0 days 00:00:30.738000,289.0,321.0,221.0
sainz,ferrari,22,Abu Dhabi Grand Prix,2023,16.0,0 days 00:01:24.738000,0 days 00:00:17.355000,0 days 00:00:36.581000,0 days 00:00:30.802000,289.0,321.0,219.0
kevin_magnussen,haas,22,Abu Dhabi Grand Prix,2023,17.0,0 days 00:01:24.764000,0 days 00:00:17.347000,0 days 00:00:36.424000,0 days 00:00:30.993000,289.0,322.0,219.0
bottas,alfa,22,Abu Dhabi Grand Prix,2023,18.0,0 days 00:01:24.788000,0 days 00:00:17.401000,0 days 00:00:36.540000,0 days 00:00:30.847000,288.0,323.0,219.0
zhou,alfa,22,Abu Dhabi Grand Prix,2023,19.0,0 days 00:01:25.159000,0 days 00:00:17.332000,0 days 00:00:37.008000,0 days 00:00:30.819000,289.0,321.0,219.0
sargeant,williams,22,Abu Dhabi Grand Prix,2023,20.0,,,,,,,
max_verstappen,red_bull,1,Bahrain Grand Prix,2024,1.0,0 days 00:01:29.179000,0 days 00:00:28.535000,0 days 00:00:38.269000,0 days 00:00:22.375000,242.0,271.0,288.0
leclerc,ferrari,1,Bahrain Grand Prix,2024,2.0,0 days 00:01:29.407000,0 days 00:00:28.843000,0 days 00:00:38.059000,0 days 00:00:22.263000,243.0,274.0,288.0
russell,mercedes,1,Bahrain Grand Prix,2024,3.0,0 days 00:01:29.485000,0 days 00:00:28.800000,0 days 00:00:38.421000,0 days 00:00:22.264000,243.0,271.0,286.0
sainz,ferrari,1,Bahrain Grand Prix,2024,4.0,0 days 00:01:29.507000,0 days 00:00:28.850000,0 days 00:00:38.298000,0 days 00:00:22.359000,242.0,273.0,284.0
perez,red_bull,1,Bahrain Grand Prix,2024,5.0,0 days 00:01:29.537000,0 days 00:00:28.804000,0 days 00:00:38.323000,0 days 00:00:22.410000,241.0,271.0,288.0
alonso,aston_martin,1,Bahrain Grand Prix,2024,6.0,0 days 00:01:29.542000,0 days 00:00:28.830000,0 days 00:00:38.236000,0 days 00:00:22.476000,243.0,268.0,284.0
norris,mclaren,1,Bahrain Grand Prix,2024,7.0,0 days 00:01:29.614000,0 days 00:00:29.045000,0 days 00:00:38.207000,0 days 00:00:22.362000,242.0,273.0,286.0
piastri,mclaren,1,Bahrain Grand Prix,2024,8.0,0 days 00:01:29.683000,0 days 00:00:28.901000,0 days 00:00:38.343000,0 days 00:00:22.439000,243.0,274.0,286.0
hamilton,mercedes,1,Bahrain Grand Prix,2024,9.0,0 days 00:01:29.710000,0 days 00:00:28.881000,0 days 00:00:38.422000,0 days 00:00:22.407000,242.0,270.0,287.0
hulkenberg,haas,1,Bahrain Grand Prix,2024,10.0,0 days 00:01:30.502000,0 days 00:00:28.834000,0 days 00:00:38.636000,0 days 00:00:22.381000,243.0,274.0,288.0
tsunoda,rb,1,Bahrain Grand Prix,2024,11.0,0 days 00:01:30.129000,0 days 00:00:28.821000,0 days 00:00:38.727000,0 days 00:00:22.581000,241.0,271.0,286.0
stroll,aston_martin,1,Bahrain Grand Prix,2024,12.0,0 days 00:01:30.200000,0 days 00:00:28.651000,0 days 00:00:38.609000,0 days 00:00:22.705000,243.0,268.0,284.0
albon,williams,1,Bahrain Grand Prix,2024,13.0,0 days 00:01:30.221000,0 days 00:00:28.866000,0 days 00:00:38.802000,0 days 00:00:22.553000,241.0,271.0,288.0
ricciardo,rb,1,Bahrain Grand Prix,2024,14.0,0 days 00:01:30.278000,0 days 00:00:28.884000,0 days 00:00:38.802000,0 days 00:00:22.592000,241.0,271.0,287.0
kevin_magnussen,haas,1,Bahrain Grand Prix,2024,15.0,0 days 00:01:30.529000,0 days 00:00:28.884000,0 days 00:00:38.976000,0 days 00:00:22.669000,243.0,274.0,286.0
bottas,sauber,1,Bahrain Grand Prix,2024,16.0,0 days 00:01:30.756000,0 days 00:00:29.063000,0 days 00:00:39.025000,0 days 00:00:22.668000,243.0,273.0,287.0
zhou,sauber,1,Bahrain Grand Prix,2024,17.0,0 days 00:01:30.757000,0 days 00:00:29.154000,0 days 00:00:38.944000,0 days 00:00:22.659000,242.0,272.0,287.0
sargeant,williams,1,Bahrain Grand Prix,2024,18.0,0 days 00:01:30.770000,0 days 00:00:28.991000,0 days 00:00:39.119000,0 days 00:00:22.660000,241.0,270.0,287.0
ocon,alpine,1,Bahrain Grand Prix,2024,19.0,0 days 00:01:30.793000,0 days 00:00:29.142000,0 days 00:00:38.934000,0 days 00:00:22.717000,241.0,270.0,283.0
gasly,alpine,1,Bahrain Grand Prix,2024,20.0,0 days 00:01:30.948000,0 days 00:00:29.148000,0 days 00:00:38.971000,0 days 00:00:22.829000,240.0,270.0,285.0
max_verstappen,red_bull,2,Saudi Arabian Grand Prix,2024,1.0,0 days 00:01:27.472000,0 days 00:00:31.763000,0 days 00:00:27.800000,0 days 00:00:27.909000,294.0,326.0,306.0
leclerc,ferrari,2,Saudi Arabian Grand Prix,2024,2.0,0 days 00:01:27.791000,0 days 00:00:31.933000,0 days 00:00:27.842000,0 days 00:00:28.016000,291.0,326.0,302.0
perez,red_bull,2,Saudi Arabian Grand Prix,2024,3.0,0 days 00:01:27.807000,0 days 00:00:31.944000,0 days 00:00:27.866000,0 days 00:00:27.997000,294.0,326.0,309.0
alonso,aston_martin,2,Saudi Arabian Grand Prix,2024,4.0,0 days 00:01:27.846000,0 days 00:00:31.840000,0 days 00:00:27.823000,0 days 00:00:28.183000,292.0,325.0,305.0
piastri,mclaren,2,Saudi Arabian Grand Prix,2024,5.0,0 days 00:01:28.089000,0 days 00:00:31.994000,0 days 00:00:27.888000,0 days 00:00:28.207000,292.0,322.0,304.0
norris,mclaren,2,Saudi Arabian Grand Prix,2024,6.0,0 days 00:01:28.132000,0 days 00:00:31.880000,0 days 00:00:28.022000,0 days 00:00:28.230000,293.0,322.0,305.0
russell,mercedes,2,Saudi Arabian Grand Prix,2024,7.0,0 days 00:01:28.316000,0 days 00:00:32.293000,0 days 00:00:27.884000,0 days 00:00:28.139000,295.0,327.0,307.0
hamilton,mercedes,2,Saudi Arabian Grand Prix,2024,8.0,0 days 00:01:28.460000,0 days 00:00:32.419000,0 days 00:00:27.879000,0 days 00:00:28.162000,295.0,329.0,307.0
tsunoda,rb,2,Saudi Arabian Grand Prix,2024,9.0,0 days 00:01:28.547000,0 days 00:00:32.180000,0 days 00:00:28.110000,0 days 00:00:28.257000,293.0,325.0,306.0
stroll,aston_martin,2,Saudi Arabian Grand Prix,2024,10.0,0 days 00:01:28.572000,0 days 00:00:32.047000,0 days 00:00:27.922000,0 days 00:00:28.281000,293.0,322.0,306.0
albon,williams,2,Saudi Arabian Grand Prix,2024,12.0,0 days 00:01:28.980000,0 days 00:00:32.484000,0 days 00:00:28.125000,0 days 00:00:28.371000,290.0,328.0,306.0
kevin_magnussen,haas,2,Saudi Arabian Grand Prix,2024,13.0,0 days 00:01:29.020000,0 days 00:00:32.514000,0 days 00:00:28.161000,0 days 00:00:28.345000,291.0,329.0,306.0
ricciardo,rb,2,Saudi Arabian Grand Prix,2024,14.0,0 days 00:01:29.025000,0 days 00:00:32.595000,0 days 00:00:28.192000,0 days 00:00:28.238000,291.0,327.0,306.0
hulkenberg,haas,2,Saudi Arabian Grand Prix,2024,15.0,,0 days 00:00:32.530000,0 days 00:00:28.098000,0 days 00:00:28.427000,291.0,330.0,307.0
